  yyyymmdd   hhmmss      AZ           ALT         Dero          HA          DEC 
  20160714  113417.80   0.444603631  32.797107549  -152.309169750  -28.0331782  89.2641361
  20160714  113417.90   0.444597555  32.797110294  -152.309582769  -28.0327604  89.2641361
  20160714  113418.00   0.444591480  32.797113039  -152.309995788  -28.0323426  89.2641361
  20160714  113418.10   0.444585404  32.797115784  -152.310408808  -28.0319248  89.2641361
  20160714  113418.20   0.444579329  32.797118530  -152.310821827  -28.0315070  89.2641361
  20160714  113418.30   0.444573254  32.797121275  -152.311234847  -28.0310892  89.2641361
  20160714  113418.40   0.444567178  32.797124020  -152.311647866  -28.0306714  89.2641361
  20160714  113418.50   0.444561103  32.797126765  -152.312060885  -28.0302536  89.2641361
  20160714  113418.60   0.444555027  32.797129510  -152.312473905  -28.0298357  89.2641361
  20160714  113418.70   0.444548951  32.797132255  -152.312886924  -28.0294179  89.2641361
  20160714  113418.80   0.444542876  32.797135000  -152.313299943  -28.0290001  89.2641361
  20160714  113418.90   0.444536800  32.797137745  -152.313712963  -28.0285823  89.2641361
  20160714  113419.00   0.444530725  32.797140490  -152.314125982  -28.0281645  89.2641361
  20160714  113419.10   0.444524649  32.797143235  -152.314539001  -28.0277467  89.2641361
  20160714  113419.20   0.444518573  32.797145980  -152.314952020  -28.0273289  89.2641361
  20160714  113419.30   0.444512498  32.797148725  -152.315365040  -28.0269111  89.2641361
  20160714  113419.40   0.444506422  32.797151469  -152.315778059  -28.0264933  89.2641361
  20160714  113419.50   0.444500346  32.797154214  -152.316191078  -28.0260755  89.2641361
  20160714  113419.60   0.444494270  32.797156959  -152.316604097  -28.0256577  89.2641361
  20160714  113419.70   0.444488194  32.797159704  -152.317017116  -28.0252398  89.2641361
  20160714  113419.80   0.444482119  32.797162448  -152.317430136  -28.0248220  89.2641361
  20160714  113419.90   0.444476043  32.797165193  -152.317843155  -28.0244042  89.2641361
  20160714  113420.00   0.444469967  32.797167937  -152.318256174  -28.0239864  89.2641361
  20160714  113420.10   0.444463891  32.797170682  -152.318669193  -28.0235686  89.2641361
  20160714  113420.20   0.444457815  32.797173426  -152.319082212  -28.0231508  89.2641361
  20160714  113420.30   0.444451739  32.797176171  -152.319495231  -28.0227330  89.2641361
  20160714  113420.40   0.444445663  32.797178915  -152.319908250  -28.0223152  89.2641361
  20160714  113420.50   0.444439587  32.797181660  -152.320321269  -28.0218974  89.2641361
  20160714  113420.60   0.444433511  32.797184404  -152.320734288  -28.0214796  89.2641361
  20160714  113420.70   0.444427435  32.797187148  -152.321147307  -28.0210618  89.2641361
  20160714  113420.80   0.444421359  32.797189892  -152.321560326  -28.0206439  89.2641361
  20160714  113420.90   0.444415283  32.797192637  -152.321973345  -28.0202261  89.2641361
  20160714  113421.00   0.444409207  32.797195381  -152.322386364  -28.0198083  89.2641361
  20160714  113421.10   0.444403131  32.797198125  -152.322799383  -28.0193905  89.2641361
  20160714  113421.20   0.444397055  32.797200869  -152.323212402  -28.0189727  89.2641361
  20160714  113421.30   0.444390978  32.797203613  -152.323625421  -28.0185549  89.2641361
  20160714  113421.40   0.444384902  32.797206357  -152.324038440  -28.0181371  89.2641361
  20160714  113421.50   0.444378826  32.797209101  -152.324451459  -28.0177193  89.2641361
  20160714  113421.60   0.444372750  32.797211845  -152.324864478  -28.0173015  89.2641361
  20160714  113421.70   0.444366673  32.797214589  -152.325277497  -28.0168837  89.2641361
  20160714  113421.80   0.444360597  32.797217333  -152.325690516  -28.0164658  89.2641361
  20160714  113421.90   0.444354521  32.797220077  -152.326103535  -28.0160480  89.2641361
  20160714  113422.00   0.444348444  32.797222820  -152.326516553  -28.0156302  89.2641361
  20160714  113422.10   0.444342368  32.797225564  -152.326929572  -28.0152124  89.2641361
  20160714  113422.20   0.444336292  32.797228308  -152.327342591  -28.0147946  89.2641361
  20160714  113422.30   0.444330215  32.797231052  -152.327755610  -28.0143768  89.2641361
  20160714  113422.40   0.444324139  32.797233795  -152.328168629  -28.0139590  89.2641361
  20160714  113422.50   0.444318062  32.797236539  -152.328581647  -28.0135412  89.2641361
  20160714  113422.60   0.444311986  32.797239283  -152.328994666  -28.0131234  89.2641361
  20160714  113422.70   0.444305909  32.797242026  -152.329407685  -28.0127056  89.2641361
  20160714  113422.80   0.444299833  32.797244770  -152.329820704  -28.0122878  89.2641361
  20160714  113422.90   0.444293756  32.797247513  -152.330233722  -28.0118699  89.2641361
  20160714  113423.00   0.444287679  32.797250256  -152.330646741  -28.0114521  89.2641361
  20160714  113423.10   0.444281603  32.797253000  -152.331059760  -28.0110343  89.2641361
  20160714  113423.20   0.444275526  32.797255743  -152.331472779  -28.0106165  89.2641361
  20160714  113423.30   0.444269450  32.797258486  -152.331885797  -28.0101987  89.2641361
  20160714  113423.40   0.444263373  32.797261230  -152.332298816  -28.0097809  89.2641361
  20160714  113423.50   0.444257296  32.797263973  -152.332711835  -28.0093631  89.2641361
  20160714  113423.60   0.444251219  32.797266716  -152.333124853  -28.0089453  89.2641361
  20160714  113423.70   0.444245143  32.797269459  -152.333537872  -28.0085275  89.2641361
  20160714  113423.80   0.444239066  32.797272202  -152.333950890  -28.0081097  89.2641361
  20160714  113423.90   0.444232989  32.797274946  -152.334363909  -28.0076919  89.2641361
  20160714  113424.00   0.444226912  32.797277689  -152.334776928  -28.0072740  89.2641361
  20160714  113424.10   0.444220835  32.797280432  -152.335189946  -28.0068562  89.2641361
  20160714  113424.20   0.444214758  32.797283175  -152.335602965  -28.0064384  89.2641361
  20160714  113424.30   0.444208681  32.797285918  -152.336015983  -28.0060206  89.2641361
  20160714  113424.40   0.444202605  32.797288660  -152.336429002  -28.0056028  89.2641361
  20160714  113424.50   0.444196528  32.797291403  -152.336842020  -28.0051850  89.2641361
  20160714  113424.60   0.444190451  32.797294146  -152.337255039  -28.0047672  89.2641361
  20160714  113424.70   0.444184374  32.797296889  -152.337668057  -28.0043494  89.2641361
  20160714  113424.80   0.444178297  32.797299632  -152.338081076  -28.0039316  89.2641361
  20160714  113424.90   0.444172219  32.797302374  -152.338494094  -28.0035138  89.2641361
  20160714  113425.00   0.444166142  32.797305117  -152.338907112  -28.0030960  89.2641361
  20160714  113425.10   0.444160065  32.797307860  -152.339320131  -28.0026781  89.2641361
  20160714  113425.20   0.444153988  32.797310602  -152.339733149  -28.0022603  89.2641361
  20160714  113425.30   0.444147911  32.797313345  -152.340146168  -28.0018425  89.2641361
  20160714  113425.40   0.444141834  32.797316087  -152.340559186  -28.0014247  89.2641361
  20160714  113425.50   0.444135757  32.797318830  -152.340972204  -28.0010069  89.2641361
  20160714  113425.60   0.444129679  32.797321572  -152.341385223  -28.0005891  89.2641361
  20160714  113425.70   0.444123602  32.797324315  -152.341798241  -28.0001713  89.2641361
  20160714  113425.80   0.444117525  32.797327057  -152.342211259  -27.9997535  89.2641361
  20160714  113425.90   0.444111448  32.797329799  -152.342624278  -27.9993357  89.2641361
  20160714  113426.00   0.444105370  32.797332542  -152.343037296  -27.9989179  89.2641361
  20160714  113426.10   0.444099293  32.797335284  -152.343450314  -27.9985001  89.2641361
  20160714  113426.20   0.444093216  32.797338026  -152.343863333  -27.9980822  89.2641361
  20160714  113426.30   0.444087138  32.797340768  -152.344276351  -27.9976644  89.2641361
  20160714  113426.40   0.444081061  32.797343511  -152.344689369  -27.9972466  89.2641361
  20160714  113426.50   0.444074983  32.797346253  -152.345102387  -27.9968288  89.2641361
  20160714  113426.60   0.444068906  32.797348995  -152.345515405  -27.9964110  89.2641361
  20160714  113426.70   0.444062828  32.797351737  -152.345928424  -27.9959932  89.2641361
  20160714  113426.80   0.444056751  32.797354479  -152.346341442  -27.9955754  89.2641361
  20160714  113426.90   0.444050673  32.797357221  -152.346754460  -27.9951576  89.2641361
  20160714  113427.00   0.444044596  32.797359963  -152.347167478  -27.9947398  89.2641361
  20160714  113427.10   0.444038518  32.797362705  -152.347580496  -27.9943220  89.2641361
  20160714  113427.20   0.444032440  32.797365446  -152.347993514  -27.9939042  89.2641361
  20160714  113427.30   0.444026363  32.797368188  -152.348406532  -27.9934863  89.2641361
  20160714  113427.40   0.444020285  32.797370930  -152.348819551  -27.9930685  89.2641361
  20160714  113427.50   0.444014207  32.797373672  -152.349232569  -27.9926507  89.2641361
  20160714  113427.60   0.444008130  32.797376413  -152.349645587  -27.9922329  89.2641361
  20160714  113427.70   0.444002052  32.797379155  -152.350058605  -27.9918151  89.2641361
  20160714  113427.80   0.443995974  32.797381897  -152.350471623  -27.9913973  89.2641361
  20160714  113427.90   0.443989896  32.797384638  -152.350884641  -27.9909795  89.2641361
  20160714  113428.00   0.443983819  32.797387380  -152.351297659  -27.9905617  89.2641361
  20160714  113428.10   0.443977741  32.797390121  -152.351710677  -27.9901439  89.2641361
  20160714  113428.20   0.443971663  32.797392863  -152.352123695  -27.9897261  89.2641361
  20160714  113428.30   0.443965585  32.797395604  -152.352536713  -27.9893083  89.2641361
  20160714  113428.40   0.443959507  32.797398346  -152.352949731  -27.9888904  89.2641361
  20160714  113428.50   0.443953429  32.797401087  -152.353362749  -27.9884726  89.2641361
  20160714  113428.60   0.443947351  32.797403828  -152.353775767  -27.9880548  89.2641361
  20160714  113428.70   0.443941273  32.797406570  -152.354188784  -27.9876370  89.2641361
  20160714  113428.80   0.443935195  32.797409311  -152.354601802  -27.9872192  89.2641361
  20160714  113428.90   0.443929117  32.797412052  -152.355014820  -27.9868014  89.2641361
  20160714  113429.00   0.443923039  32.797414793  -152.355427838  -27.9863836  89.2641361
  20160714  113429.10   0.443916961  32.797417534  -152.355840856  -27.9859658  89.2641361
  20160714  113429.20   0.443910883  32.797420276  -152.356253874  -27.9855480  89.2641361
  20160714  113429.30   0.443904805  32.797423017  -152.356666892  -27.9851302  89.2641361
  20160714  113429.40   0.443898727  32.797425758  -152.357079909  -27.9847124  89.2641361
  20160714  113429.50   0.443892649  32.797428499  -152.357492927  -27.9842945  89.2641361
  20160714  113429.60   0.443886570  32.797431240  -152.357905945  -27.9838767  89.2641361
  20160714  113429.70   0.443880492  32.797433980  -152.358318963  -27.9834589  89.2641361
  20160714  113429.80   0.443874414  32.797436721  -152.358731981  -27.9830411  89.2641361
  20160714  113429.90   0.443868336  32.797439462  -152.359144998  -27.9826233  89.2641361
  20160714  113430.00   0.443862257  32.797442203  -152.359558016  -27.9822055  89.2641361
  20160714  113430.10   0.443856179  32.797444944  -152.359971034  -27.9817877  89.2641361
  20160714  113430.20   0.443850101  32.797447684  -152.360384051  -27.9813699  89.2641361
  20160714  113430.30   0.443844022  32.797450425  -152.360797069  -27.9809521  89.2641361
  20160714  113430.40   0.443837944  32.797453166  -152.361210087  -27.9805343  89.2641361
  20160714  113430.50   0.443831866  32.797455906  -152.361623105  -27.9801164  89.2641361
  20160714  113430.60   0.443825787  32.797458647  -152.362036122  -27.9796986  89.2641361
  20160714  113430.70   0.443819709  32.797461388  -152.362449140  -27.9792808  89.2641361
  20160714  113430.80   0.443813630  32.797464128  -152.362862157  -27.9788630  89.2641361
  20160714  113430.90   0.443807552  32.797466869  -152.363275175  -27.9784452  89.2641361
  20160714  113431.00   0.443801473  32.797469609  -152.363688193  -27.9780274  89.2641361
  20160714  113431.10   0.443795395  32.797472349  -152.364101210  -27.9776096  89.2641361
  20160714  113431.20   0.443789316  32.797475090  -152.364514228  -27.9771918  89.2641361
  20160714  113431.30   0.443783237  32.797477830  -152.364927245  -27.9767740  89.2641361
  20160714  113431.40   0.443777159  32.797480570  -152.365340263  -27.9763562  89.2641361
  20160714  113431.50   0.443771080  32.797483310  -152.365753280  -27.9759384  89.2641361
  20160714  113431.60   0.443765001  32.797486051  -152.366166298  -27.9755205  89.2641361
  20160714  113431.70   0.443758923  32.797488791  -152.366579315  -27.9751027  89.2641361
  20160714  113431.80   0.443752844  32.797491531  -152.366992333  -27.9746849  89.2641361
  20160714  113431.90   0.443746765  32.797494271  -152.367405350  -27.9742671  89.2641361
  20160714  113432.00   0.443740686  32.797497011  -152.367818368  -27.9738493  89.2641361
  20160714  113432.10   0.443734608  32.797499751  -152.368231385  -27.9734315  89.2641361
  20160714  113432.20   0.443728529  32.797502491  -152.368644403  -27.9730137  89.2641361
  20160714  113432.30   0.443722450  32.797505231  -152.369057420  -27.9725959  89.2641361
  20160714  113432.40   0.443716371  32.797507971  -152.369470437  -27.9721781  89.2641361
  20160714  113432.50   0.443710292  32.797510711  -152.369883455  -27.9717603  89.2641361
  20160714  113432.60   0.443704213  32.797513451  -152.370296472  -27.9713425  89.2641361
  20160714  113432.70   0.443698134  32.797516190  -152.370709489  -27.9709246  89.2641361
  20160714  113432.80   0.443692055  32.797518930  -152.371122507  -27.9705068  89.2641361
  20160714  113432.90   0.443685976  32.797521670  -152.371535524  -27.9700890  89.2641361
  20160714  113433.00   0.443679897  32.797524410  -152.371948541  -27.9696712  89.2641361
  20160714  113433.10   0.443673818  32.797527149  -152.372361559  -27.9692534  89.2641361
  20160714  113433.20   0.443667739  32.797529889  -152.372774576  -27.9688356  89.2641361
  20160714  113433.30   0.443661660  32.797532628  -152.373187593  -27.9684178  89.2641361
  20160714  113433.40   0.443655581  32.797535368  -152.373600611  -27.9680000  89.2641361
  20160714  113433.50   0.443649502  32.797538107  -152.374013628  -27.9675822  89.2641361
  20160714  113433.60   0.443643423  32.797540847  -152.374426645  -27.9671644  89.2641361
  20160714  113433.70   0.443637344  32.797543586  -152.374839662  -27.9667466  89.2641361
  20160714  113433.80   0.443631264  32.797546326  -152.375252679  -27.9663287  89.2641361
  20160714  113433.90   0.443625185  32.797549065  -152.375665697  -27.9659109  89.2641361
  20160714  113434.00   0.443619106  32.797551804  -152.376078714  -27.9654931  89.2641361
  20160714  113434.10   0.443613027  32.797554543  -152.376491731  -27.9650753  89.2641361
  20160714  113434.20   0.443606947  32.797557283  -152.376904748  -27.9646575  89.2641361
  20160714  113434.30   0.443600868  32.797560022  -152.377317765  -27.9642397  89.2641361
  20160714  113434.40   0.443594789  32.797562761  -152.377730782  -27.9638219  89.2641361
  20160714  113434.50   0.443588709  32.797565500  -152.378143799  -27.9634041  89.2641361
  20160714  113434.60   0.443582630  32.797568239  -152.378556817  -27.9629863  89.2641361
  20160714  113434.70   0.443576550  32.797570978  -152.378969834  -27.9625685  89.2641361
  20160714  113434.80   0.443570471  32.797573717  -152.379382851  -27.9621507  89.2641361
  20160714  113434.90   0.443564391  32.797576456  -152.379795868  -27.9617328  89.2641361
  20160714  113435.00   0.443558312  32.797579195  -152.380208885  -27.9613150  89.2641361
  20160714  113435.10   0.443552232  32.797581934  -152.380621902  -27.9608972  89.2641361
  20160714  113435.20   0.443546153  32.797584673  -152.381034919  -27.9604794  89.2641361
  20160714  113435.30   0.443540073  32.797587412  -152.381447936  -27.9600616  89.2641361
  20160714  113435.40   0.443533994  32.797590150  -152.381860953  -27.9596438  89.2641361
  20160714  113435.50   0.443527914  32.797592889  -152.382273970  -27.9592260  89.2641361
  20160714  113435.60   0.443521834  32.797595628  -152.382686987  -27.9588082  89.2641361
  20160714  113435.70   0.443515755  32.797598367  -152.383100004  -27.9583904  89.2641361
  20160714  113435.80   0.443509675  32.797601105  -152.383513020  -27.9579726  89.2641361
  20160714  113435.90   0.443503595  32.797603844  -152.383926037  -27.9575548  89.2641361
  20160714  113436.00   0.443497516  32.797606582  -152.384339054  -27.9571369  89.2641361
  20160714  113436.10   0.443491436  32.797609321  -152.384752071  -27.9567191  89.2641361
  20160714  113436.20   0.443485356  32.797612059  -152.385165088  -27.9563013  89.2641361
  20160714  113436.30   0.443479276  32.797614798  -152.385578105  -27.9558835  89.2641361
  20160714  113436.40   0.443473196  32.797617536  -152.385991122  -27.9554657  89.2641361
  20160714  113436.50   0.443467117  32.797620274  -152.386404138  -27.9550479  89.2641361
  20160714  113436.60   0.443461037  32.797623013  -152.386817155  -27.9546301  89.2641361
  20160714  113436.70   0.443454957  32.797625751  -152.387230172  -27.9542123  89.2641361
  20160714  113436.80   0.443448877  32.797628489  -152.387643189  -27.9537945  89.2641361
  20160714  113436.90   0.443442797  32.797631228  -152.388056206  -27.9533767  89.2641361
  20160714  113437.00   0.443436717  32.797633966  -152.388469222  -27.9529589  89.2641361
  20160714  113437.10   0.443430637  32.797636704  -152.388882239  -27.9525410  89.2641361
  20160714  113437.20   0.443424557  32.797639442  -152.389295256  -27.9521232  89.2641361
  20160714  113437.30   0.443418477  32.797642180  -152.389708273  -27.9517054  89.2641361
  20160714  113437.40   0.443412397  32.797644918  -152.390121289  -27.9512876  89.2641361
  20160714  113437.50   0.443406317  32.797647656  -152.390534306  -27.9508698  89.2641361
  20160714  113437.60   0.443400237  32.797650394  -152.390947323  -27.9504520  89.2641361
  20160714  113437.70   0.443394156  32.797653132  -152.391360339  -27.9500342  89.2641361
  20160714  113437.80   0.443388076  32.797655870  -152.391773356  -27.9496164  89.2641361
  20160714  113437.90   0.443381996  32.797658608  -152.392186372  -27.9491986  89.2641361
  20160714  113438.00   0.443375916  32.797661345  -152.392599389  -27.9487808  89.2641361
  20160714  113438.10   0.443369836  32.797664083  -152.393012406  -27.9483630  89.2641361
  20160714  113438.20   0.443363755  32.797666821  -152.393425422  -27.9479451  89.2641361
  20160714  113438.30   0.443357675  32.797669558  -152.393838439  -27.9475273  89.2641361
  20160714  113438.40   0.443351595  32.797672296  -152.394251455  -27.9471095  89.2641361
  20160714  113438.50   0.443345514  32.797675034  -152.394664472  -27.9466917  89.2641361
  20160714  113438.60   0.443339434  32.797677771  -152.395077488  -27.9462739  89.2641361
  20160714  113438.70   0.443333354  32.797680509  -152.395490505  -27.9458561  89.2641361
  20160714  113438.80   0.443327273  32.797683246  -152.395903521  -27.9454383  89.2641361
  20160714  113438.90   0.443321193  32.797685984  -152.396316538  -27.9450205  89.2641361
  20160714  113439.00   0.443315112  32.797688721  -152.396729554  -27.9446027  89.2641361
  20160714  113439.10   0.443309032  32.797691459  -152.397142571  -27.9441849  89.2641361
  20160714  113439.20   0.443302951  32.797694196  -152.397555587  -27.9437671  89.2641361
  20160714  113439.30   0.443296871  32.797696933  -152.397968604  -27.9433492  89.2641361
  20160714  113439.40   0.443290790  32.797699671  -152.398381620  -27.9429314  89.2641361
  20160714  113439.50   0.443284710  32.797702408  -152.398794637  -27.9425136  89.2641361
  20160714  113439.60   0.443278629  32.797705145  -152.399207653  -27.9420958  89.2641361
  20160714  113439.70   0.443272548  32.797707882  -152.399620669  -27.9416780  89.2641361
  20160714  113439.80   0.443266468  32.797710619  -152.400033686  -27.9412602  89.2641361
  20160714  113439.90   0.443260387  32.797713356  -152.400446702  -27.9408424  89.2641361
  20160714  113440.00   0.443254306  32.797716093  -152.400859718  -27.9404246  89.2641361
  20160714  113440.10   0.443248225  32.797718830  -152.401272735  -27.9400068  89.2641361
  20160714  113440.20   0.443242145  32.797721567  -152.401685751  -27.9395890  89.2641361
  20160714  113440.30   0.443236064  32.797724304  -152.402098767  -27.9391711  89.2641361
  20160714  113440.40   0.443229983  32.797727041  -152.402511784  -27.9387533  89.2641361
  20160714  113440.50   0.443223902  32.797729778  -152.402924800  -27.9383355  89.2641361
  20160714  113440.60   0.443217821  32.797732515  -152.403337816  -27.9379177  89.2641361
  20160714  113440.70   0.443211741  32.797735252  -152.403750832  -27.9374999  89.2641361
  20160714  113440.80   0.443205660  32.797737988  -152.404163849  -27.9370821  89.2641361
  20160714  113440.90   0.443199579  32.797740725  -152.404576865  -27.9366643  89.2641361
  20160714  113441.00   0.443193498  32.797743462  -152.404989881  -27.9362465  89.2641361
  20160714  113441.10   0.443187417  32.797746198  -152.405402897  -27.9358287  89.2641361
  20160714  113441.20   0.443181336  32.797748935  -152.405815913  -27.9354109  89.2641361
  20160714  113441.30   0.443175255  32.797751672  -152.406228929  -27.9349931  89.2641361
  20160714  113441.40   0.443169174  32.797754408  -152.406641946  -27.9345752  89.2641361
  20160714  113441.50   0.443163093  32.797757145  -152.407054962  -27.9341574  89.2641361
  20160714  113441.60   0.443157012  32.797759881  -152.407467978  -27.9337396  89.2641361
  20160714  113441.70   0.443150931  32.797762617  -152.407880994  -27.9333218  89.2641361
  20160714  113441.80   0.443144849  32.797765354  -152.408294010  -27.9329040  89.2641361
  20160714  113441.90   0.443138768  32.797768090  -152.408707026  -27.9324862  89.2641361
  20160714  113442.00   0.443132687  32.797770826  -152.409120042  -27.9320684  89.2641361
  20160714  113442.10   0.443126606  32.797773563  -152.409533058  -27.9316506  89.2641361
  20160714  113442.20   0.443120525  32.797776299  -152.409946074  -27.9312328  89.2641361
  20160714  113442.30   0.443114443  32.797779035  -152.410359090  -27.9308150  89.2641361
  20160714  113442.40   0.443108362  32.797781771  -152.410772106  -27.9303972  89.2641361
  20160714  113442.50   0.443102281  32.797784507  -152.411185122  -27.9299793  89.2641361
  20160714  113442.60   0.443096199  32.797787243  -152.411598138  -27.9295615  89.2641361
  20160714  113442.70   0.443090118  32.797789979  -152.412011154  -27.9291437  89.2641361
  20160714  113442.80   0.443084037  32.797792715  -152.412424170  -27.9287259  89.2641361
  20160714  113442.90   0.443077955  32.797795451  -152.412837186  -27.9283081  89.2641361
  20160714  113443.00   0.443071874  32.797798187  -152.413250202  -27.9278903  89.2641361
  20160714  113443.10   0.443065792  32.797800923  -152.413663218  -27.9274725  89.2641361
  20160714  113443.20   0.443059711  32.797803659  -152.414076234  -27.9270547  89.2641361
  20160714  113443.30   0.443053629  32.797806395  -152.414489249  -27.9266369  89.2641361
  20160714  113443.40   0.443047548  32.797809131  -152.414902265  -27.9262191  89.2641361
  20160714  113443.50   0.443041466  32.797811866  -152.415315281  -27.9258013  89.2641361
  20160714  113443.60   0.443035385  32.797814602  -152.415728297  -27.9253834  89.2641361
  20160714  113443.70   0.443029303  32.797817338  -152.416141313  -27.9249656  89.2641361
  20160714  113443.80   0.443023221  32.797820073  -152.416554329  -27.9245478  89.2641361
  20160714  113443.90   0.443017140  32.797822809  -152.416967344  -27.9241300  89.2641361
  20160714  113444.00   0.443011058  32.797825544  -152.417380360  -27.9237122  89.2641361
  20160714  113444.10   0.443004976  32.797828280  -152.417793376  -27.9232944  89.2641361
  20160714  113444.20   0.442998895  32.797831015  -152.418206392  -27.9228766  89.2641361
  20160714  113444.30   0.442992813  32.797833751  -152.418619407  -27.9224588  89.2641361
  20160714  113444.40   0.442986731  32.797836486  -152.419032423  -27.9220410  89.2641361
  20160714  113444.50   0.442980649  32.797839222  -152.419445439  -27.9216232  89.2641361
  20160714  113444.60   0.442974568  32.797841957  -152.419858454  -27.9212054  89.2641361
  20160714  113444.70   0.442968486  32.797844692  -152.420271470  -27.9207875  89.2641361
  20160714  113444.80   0.442962404  32.797847427  -152.420684486  -27.9203697  89.2641361
  20160714  113444.90   0.442956322  32.797850163  -152.421097501  -27.9199519  89.2641361
  20160714  113445.00   0.442950240  32.797852898  -152.421510517  -27.9195341  89.2641361
  20160714  113445.10   0.442944158  32.797855633  -152.421923533  -27.9191163  89.2641361
  20160714  113445.20   0.442938076  32.797858368  -152.422336548  -27.9186985  89.2641361
  20160714  113445.30   0.442931994  32.797861103  -152.422749564  -27.9182807  89.2641361
  20160714  113445.40   0.442925912  32.797863838  -152.423162579  -27.9178629  89.2641361
  20160714  113445.50   0.442919830  32.797866573  -152.423575595  -27.9174451  89.2641361
  20160714  113445.60   0.442913748  32.797869308  -152.423988611  -27.9170273  89.2641361
  20160714  113445.70   0.442907666  32.797872043  -152.424401626  -27.9166095  89.2641361
  20160714  113445.80   0.442901584  32.797874778  -152.424814642  -27.9161916  89.2641361
  20160714  113445.90   0.442895502  32.797877513  -152.425227657  -27.9157738  89.2641361
  20160714  113446.00   0.442889420  32.797880247  -152.425640673  -27.9153560  89.2641361
  20160714  113446.10   0.442883338  32.797882982  -152.426053688  -27.9149382  89.2641361
  20160714  113446.20   0.442877255  32.797885717  -152.426466704  -27.9145204  89.2641361
  20160714  113446.30   0.442871173  32.797888452  -152.426879719  -27.9141026  89.2641361
  20160714  113446.40   0.442865091  32.797891186  -152.427292734  -27.9136848  89.2641361
  20160714  113446.50   0.442859009  32.797893921  -152.427705750  -27.9132670  89.2641361
  20160714  113446.60   0.442852926  32.797896655  -152.428118765  -27.9128492  89.2641361
  20160714  113446.70   0.442846844  32.797899390  -152.428531781  -27.9124314  89.2641361
  20160714  113446.80   0.442840762  32.797902124  -152.428944796  -27.9120136  89.2641361
  20160714  113446.90   0.442834679  32.797904859  -152.429357811  -27.9115957  89.2641361
  20160714  113447.00   0.442828597  32.797907593  -152.429770827  -27.9111779  89.2641361
  20160714  113447.10   0.442822514  32.797910328  -152.430183842  -27.9107601  89.2641361
  20160714  113447.20   0.442816432  32.797913062  -152.430596857  -27.9103423  89.2641361
  20160714  113447.30   0.442810349  32.797915796  -152.431009873  -27.9099245  89.2641361
  20160714  113447.40   0.442804267  32.797918531  -152.431422888  -27.9095067  89.2641361
  20160714  113447.50   0.442798184  32.797921265  -152.431835903  -27.9090889  89.2641361
  20160714  113447.60   0.442792102  32.797923999  -152.432248919  -27.9086711  89.2641361
  20160714  113447.70   0.442786019  32.797926733  -152.432661934  -27.9082533  89.2641361
  20160714  113447.80   0.442779937  32.797929467  -152.433074949  -27.9078355  89.2641361
  20160714  113447.90   0.442773854  32.797932201  -152.433487964  -27.9074177  89.2641361
  20160714  113448.00   0.442767772  32.797934935  -152.433900980  -27.9069998  89.2641361
  20160714  113448.10   0.442761689  32.797937669  -152.434313995  -27.9065820  89.2641361
  20160714  113448.20   0.442755606  32.797940403  -152.434727010  -27.9061642  89.2641361
  20160714  113448.30   0.442749523  32.797943137  -152.435140025  -27.9057464  89.2641361
  20160714  113448.40   0.442743441  32.797945871  -152.435553040  -27.9053286  89.2641361
  20160714  113448.50   0.442737358  32.797948605  -152.435966055  -27.9049108  89.2641361
  20160714  113448.60   0.442731275  32.797951339  -152.436379071  -27.9044930  89.2641361
  20160714  113448.70   0.442725192  32.797954073  -152.436792086  -27.9040752  89.2641361
  20160714  113448.80   0.442719110  32.797956806  -152.437205101  -27.9036574  89.2641361
  20160714  113448.90   0.442713027  32.797959540  -152.437618116  -27.9032396  89.2641361
  20160714  113449.00   0.442706944  32.797962274  -152.438031131  -27.9028217  89.2641361
  20160714  113449.10   0.442700861  32.797965007  -152.438444146  -27.9024039  89.2641361
  20160714  113449.20   0.442694778  32.797967741  -152.438857161  -27.9019861  89.2641361
  20160714  113449.30   0.442688695  32.797970474  -152.439270176  -27.9015683  89.2641361
  20160714  113449.40   0.442682612  32.797973208  -152.439683191  -27.9011505  89.2641361
  20160714  113449.50   0.442676529  32.797975941  -152.440096206  -27.9007327  89.2641361
  20160714  113449.60   0.442670446  32.797978675  -152.440509221  -27.9003149  89.2641361
  20160714  113449.70   0.442664363  32.797981408  -152.440922236  -27.8998971  89.2641361
  20160714  113449.80   0.442658280  32.797984142  -152.441335251  -27.8994793  89.2641361
  20160714  113449.90   0.442652197  32.797986875  -152.441748266  -27.8990615  89.2641361
  20160714  113450.00   0.442646114  32.797989608  -152.442161281  -27.8986437  89.2641361
  20160714  113450.10   0.442640031  32.797992342  -152.442574296  -27.8982258  89.2641361
  20160714  113450.20   0.442633947  32.797995075  -152.442987311  -27.8978080  89.2641361
  20160714  113450.30   0.442627864  32.797997808  -152.443400326  -27.8973902  89.2641361
  20160714  113450.40   0.442621781  32.798000541  -152.443813340  -27.8969724  89.2641361
  20160714  113450.50   0.442615698  32.798003274  -152.444226355  -27.8965546  89.2641361
  20160714  113450.60   0.442609615  32.798006007  -152.444639370  -27.8961368  89.2641361
  20160714  113450.70   0.442603531  32.798008740  -152.445052385  -27.8957190  89.2641361
  20160714  113450.80   0.442597448  32.798011473  -152.445465400  -27.8953012  89.2641361
  20160714  113450.90   0.442591365  32.798014206  -152.445878415  -27.8948834  89.2641361
